deputy_name,deputy_url,deputy_photo_url,deputy_birthday,eu_party_name,country,local_party_name,declaration_date,remuneration_type,organization,organization_url,organization_category,salary_min,salary_max
Gerolf ANNEMANS,http://www.europarl.europa.eu/meps/en/124973,https://www.europarl.europa.eu/mepphoto/124973.jpg,1958-11-08,ID,Belgium,Vlaams Belang,2019-07-02,previous_occupations,StichtingvooreenEuropa van Naties en Vrijheden (Lid het Bureau),,,0,0
Gerolf ANNEMANS,http://www.europarl.europa.eu/meps/en/124973,https://www.europarl.europa.eu/mepphoto/124973.jpg,1958-11-08,ID,Belgium,Vlaams Belang,2019-07-02,previous_occupations,Beweging voor een Europa van Naties en Vrijheden (Voorzitter),,,0,0
Gerolf ANNEMANS,http://www.europarl.europa.eu/meps/en/124973,https://www.europarl.europa.eu/mepphoto/124973.jpg,1958-11-08,ID,Belgium,Vlaams Belang,2019-07-02,remunerated_activities,Lid van de Gemeenteraad Antwerpen,,Local council,1,499
Gerolf ANNEMANS,http://www.europarl.europa.eu/meps/en/124973,https://www.europarl.europa.eu/mepphoto/124973.jpg,1958-11-08,ID,Belgium,Vlaams Belang,2019-07-02,remunerated_memberships,VZW Algemeen Vlaams Belang (Lid algemene vergadering),,,0,0
Gerolf ANNEMANS,http://www.europarl.europa.eu/meps/en/124973,https://www.europarl.europa.eu/mepphoto/124973.jpg,1958-11-08,ID,Belgium,Vlaams Belang,2019-07-02,remunerated_memberships,EgmontVZW(Lidalgemene vergadering en Raad van Bestuur),,,0,0
Gerolf ANNEMANS,http://www.europarl.europa.eu/meps/en/124973,https://www.europarl.europa.eu/mepphoto/124973.jpg,1958-11-08,ID,Belgium,Vlaams Belang,2019-07-02,remunerated_memberships,Vrijheidsfonds VZW (Lid algemene vergadering en Raad van Bestuur),,,0,0
Gerolf ANNEMANS,http://www.europarl.europa.eu/meps/en/124973,https://www.europarl.europa.eu/mepphoto/124973.jpg,1958-11-08,ID,Belgium,Vlaams Belang,2019-07-02,remunerated_memberships,JanBreydelVZW(Lidalgemene vergadering),,,0,0
Gerolf ANNEMANS,http://www.europarl.europa.eu/meps/en/124973,https://www.europarl.europa.eu/mepphoto/124973.jpg,1958-11-08,ID,Belgium,Vlaams Belang,2019-07-02,remunerated_memberships,KamielVanDammeVZW(Lid algemene vergadering),,,0,0
Gerolf ANNEMANS,http://www.europarl.europa.eu/meps/en/124973,https://www.europarl.europa.eu/mepphoto/124973.jpg,1958-11-08,ID,Belgium,Vlaams Belang,2019-07-02,remunerated_memberships,AntwerpsVormingsinstituutVZW (Lid algemene vergadering),,,0,0
Gerolf ANNEMANS,http://www.europarl.europa.eu/meps/en/124973,https://www.europarl.europa.eu/mepphoto/124973.jpg,1958-11-08,ID,Belgium,Vlaams Belang,2019-07-02,remunerated_memberships,VlaamsBelang-VlaamsBrabant VZW (Lid algemene vergadering),,,0,0
Gerolf ANNEMANS,http://www.europarl.europa.eu/meps/en/124973,https://www.europarl.europa.eu/mepphoto/124973.jpg,1958-11-08,ID,Belgium,Vlaams Belang,2019-07-02,remunerated_memberships,NationalistischVormingsinstituut LimburgVZW(Lidalgemene vergadering),,,0,0
Gerolf ANNEMANS,http://www.europarl.europa.eu/meps/en/124973,https://www.europarl.europa.eu/mepphoto/124973.jpg,1958-11-08,ID,Belgium,Vlaams Belang,2019-07-02,remunerated_memberships,Stichting voor een Europa van Naties en Vrijheden (Lid het Bureau),,,0,0
Gerolf ANNEMANS,http://www.europarl.europa.eu/meps/en/124973,https://www.europarl.europa.eu/mepphoto/124973.jpg,1958-11-08,ID,Belgium,Vlaams Belang,2019-07-02,remunerated_memberships,BewegingvooreenEuropavan Naties en Vrijheden (Voorzitter),,,0,0
Andrus ANSIP,http://www.europarl.europa.eu/meps/en/124696,https://www.europarl.europa.eu/mepphoto/124696.jpg,1956-10-01,Renew,Estonia,Eesti Reformierakond,2019-07-02,previous_occupations,Vice-President of the European Commission,,,20000,20000
Attila ARA-KOVÁCS,http://www.europarl.europa.eu/meps/en/197587,https://www.europarl.europa.eu/mepphoto/197587.jpg,1953-01-14,S&D,Hungary,Demokratikus Koalíció,2019-07-02,previous_occupations,főtanácsadó(Magyar Orszaggyűlés Hivatala),,,1001,5000
Maria ARENA,http://www.europarl.europa.eu/meps/en/124936,https://www.europarl.europa.eu/mepphoto/124936.jpg,1966-12-17,S&D,Belgium,Parti Socialiste,2019-07-02,previous_occupations,Députée européenne,,,5001,10000
Maria ARENA,http://www.europarl.europa.eu/meps/en/124936,https://www.europarl.europa.eu/mepphoto/124936.jpg,1966-12-17,S&D,Belgium,Parti Socialiste,2019-07-02,previous_occupations,Présidente Festival Liège,,,0,0
Maria ARENA,http://www.europarl.europa.eu/meps/en/124936,https://www.europarl.europa.eu/mepphoto/124936.jpg,1966-12-17,S&D,Belgium,Parti Socialiste,2019-07-02,previous_occupations,Conseillère Communale à Forest,,,0,0
Maria ARENA,http://www.europarl.europa.eu/meps/en/124936,https://www.europarl.europa.eu/mepphoto/124936.jpg,1966-12-17,S&D,Belgium,Parti Socialiste,2019-07-02,remunerated_memberships,Présidente Festival Liège,,,0,0
Maria ARENA,http://www.europarl.europa.eu/meps/en/124936,https://www.europarl.europa.eu/mepphoto/124936.jpg,1966-12-17,S&D,Belgium,Parti Socialiste,2019-07-02,remunerated_memberships,Vice-Présidente du Centre Culturel de Forest,,,0,0
Pablo ARIAS ECHEVERRÍA,http://www.europarl.europa.eu/meps/en/96808,https://www.europarl.europa.eu/mepphoto/96808.jpg,1970-06-30,EPP,Spain,Partido Popular,2019-07-02,previous_occupations,DIPUTADODEL PARLAMENTO EUROPEO,,,5001,10000
Pablo ARIAS ECHEVERRÍA,http://www.europarl.europa.eu/meps/en/96808,https://www.europarl.europa.eu/mepphoto/96808.jpg,1970-06-30,EPP,Spain,Partido Popular,2019-07-02,previous_occupations,DIRECTIVO,,,5001,10000
Pablo ARIAS ECHEVERRÍA,http://www.europarl.europa.eu/meps/en/96808,https://www.europarl.europa.eu/mepphoto/96808.jpg,1970-06-30,EPP,Spain,Partido Popular,2019-07-02,previous_occupations,CONSEJERO,,,1001,5000
Pablo ARIAS ECHEVERRÍA,http://www.europarl.europa.eu/meps/en/96808,https://www.europarl.europa.eu/mepphoto/96808.jpg,1970-06-30,EPP,Spain,Partido Popular,2019-07-02,previous_occupations,JUNTADIRECTIVA NACIONALDELPARTIDO POPULAR,,,0,0
Pablo ARIAS ECHEVERRÍA,http://www.europarl.europa.eu/meps/en/96808,https://www.europarl.europa.eu/mepphoto/96808.jpg,1970-06-30,EPP,Spain,Partido Popular,2019-07-02,remunerated_memberships,JUNTADIRECTIVANACIONAL DEL PARTIDO POPULAR,,,0,0
Pascal ARIMONT,http://www.europarl.europa.eu/meps/en/24922,https://www.europarl.europa.eu/mepphoto/24922.jpg,1974-09-25,EPP,Belgium,Christlich Soziale Partei,2019-07-02,previous_occupations,MitglieddesEuropäischen Parlaments,,,5001,10000
Pascal ARIMONT,http://www.europarl.europa.eu/meps/en/24922,https://www.europarl.europa.eu/mepphoto/24922.jpg,1974-09-25,EPP,Belgium,Christlich Soziale Partei,2019-07-02,previous_occupations,Rechtsanwalt,,,0,0
Pascal ARIMONT,http://www.europarl.europa.eu/meps/en/24922,https://www.europarl.europa.eu/mepphoto/24922.jpg,1974-09-25,EPP,Belgium,Christlich Soziale Partei,2019-07-02,previous_occupations,Verwaltungsrat Interessengemeinschaft Büllingen,,,0,0
Pascal ARIMONT,http://www.europarl.europa.eu/meps/en/24922,https://www.europarl.europa.eu/mepphoto/24922.jpg,1974-09-25,EPP,Belgium,Christlich Soziale Partei,2019-07-02,previous_occupations,Präsident der CSP,,,0,0
Pascal ARIMONT,http://www.europarl.europa.eu/meps/en/24922,https://www.europarl.europa.eu/mepphoto/24922.jpg,1974-09-25,EPP,Belgium,Christlich Soziale Partei,2019-07-02,previous_occupations,BeratendesMitglieddes Parlaments der Deutschsprachigen Gemeinschaft Belgiens,,,0,0
Pascal ARIMONT,http://www.europarl.europa.eu/meps/en/24922,https://www.europarl.europa.eu/mepphoto/24922.jpg,1974-09-25,EPP,Belgium,Christlich Soziale Partei,2019-07-02,other_mandates,Beratendes Mitglieddes Parlaments der Deutschsprachigen Gemeinschaft Belgiens,http://www.pdg.be/,Local council,0,0
Pascal ARIMONT,http://www.europarl.europa.eu/meps/en/24922,https://www.europarl.europa.eu/mepphoto/24922.jpg,1974-09-25,EPP,Belgium,Christlich Soziale Partei,2019-07-02,remunerated_memberships,Verwaltungsrat Interessengemeinschaft Büllingen,,,0,0
Pascal ARIMONT,http://www.europarl.europa.eu/meps/en/24922,https://www.europarl.europa.eu/mepphoto/24922.jpg,1974-09-25,EPP,Belgium,Christlich Soziale Partei,2019-07-02,remunerated_memberships,Präsident der CSP,,,0,0
Bartosz ARŁUKOWICZ,http://www.europarl.europa.eu/meps/en/197492,https://www.europarl.europa.eu/mepphoto/197492.jpg,1971-12-30,EPP,Poland,Platforma Obywatelska,2020-01-07,previous_occupations,Poseł na Sejm RP,,,1001,5000
Bartosz ARŁUKOWICZ,http://www.europarl.europa.eu/meps/en/197492,https://www.europarl.europa.eu/mepphoto/197492.jpg,1971-12-30,EPP,Poland,Platforma Obywatelska,2020-01-07,previous_occupations,PomorskiUniwersytet MedycznywSzczecinie-urlop bezpłatny,,,0,0
Bartosz ARŁUKOWICZ,http://www.europarl.europa.eu/meps/en/197492,https://www.europarl.europa.eu/mepphoto/197492.jpg,1971-12-30,EPP,Poland,Platforma Obywatelska,2020-01-07,previous_occupations,Samodzielny Publiczny Szpital Kliniczny nr 1 w Szczecinie-urlop bezpłatny,,,0,0
Bartosz ARŁUKOWICZ,http://www.europarl.europa.eu/meps/en/197492,https://www.europarl.europa.eu/mepphoto/197492.jpg,1971-12-30,EPP,Poland,Platforma Obywatelska,2020-01-07,previous_occupations,SamodzielnaSpecjalistyczna PraktykaLekarska-działalność zawieszona,,,0,0
Bartosz ARŁUKOWICZ,http://www.europarl.europa.eu/meps/en/197492,https://www.europarl.europa.eu/mepphoto/197492.jpg,1971-12-30,EPP,Poland,Platforma Obywatelska,2020-01-07,remunerated_memberships,PolskieStowarzyszeniena RzeczOsóbzNiepełnosprawnością Intelektualną; ul,,,0,0
Konstantinos ARVANITIS,http://www.europarl.europa.eu/meps/en/197701,https://www.europarl.europa.eu/mepphoto/197701.jpg,1964-06-09,GUE-NGL,Greece,Coalition of the Radical Left,2019-07-02,previous_occupations,Δημοσιογράφος,,,5001,10000
Konstantinos ARVANITIS,http://www.europarl.europa.eu/meps/en/197701,https://www.europarl.europa.eu/mepphoto/197701.jpg,1964-06-09,GUE-NGL,Greece,Coalition of the Radical Left,2019-07-02,previous_occupations,Αντιπρόεδρος ΚΕΘΕΑ,,,0,0
Konstantinos ARVANITIS,http://www.europarl.europa.eu/meps/en/197701,https://www.europarl.europa.eu/mepphoto/197701.jpg,1964-06-09,GUE-NGL,Greece,Coalition of the Radical Left,2019-07-02,previous_occupations,ΑντιπρόεδροςΠΑΕΑπόλλων Σμύρνης,,,0,0
Konstantinos ARVANITIS,http://www.europarl.europa.eu/meps/en/197701,https://www.europarl.europa.eu/mepphoto/197701.jpg,1964-06-09,GUE-NGL,Greece,Coalition of the Radical Left,2019-07-02,remunerated_memberships,Δημοσιογράφος,,,0,0
Anna-Michelle ASIMAKOPOULOU,http://www.europarl.europa.eu/meps/en/197695,https://www.europarl.europa.eu/mepphoto/197695.jpg,1967-03-27,EPP,Greece,Nea Demokratia,2020-04-09,previous_occupations,ΒΟΥΛΕΥΤΗΣΣΤΗΝ ΕΛΛΗΝΙΚΗ ΒΟΥΛΗ,,,5001,10000
Anna-Michelle ASIMAKOPOULOU,http://www.europarl.europa.eu/meps/en/197695,https://www.europarl.europa.eu/mepphoto/197695.jpg,1967-03-27,EPP,Greece,Nea Demokratia,2020-04-09,remunerated_memberships,Μέλος του Διοικητικού συμβουλίου του Think Tank “Friends of Europe”,,,0,0
Anna-Michelle ASIMAKOPOULOU,http://www.europarl.europa.eu/meps/en/197695,https://www.europarl.europa.eu/mepphoto/197695.jpg,1967-03-27,EPP,Greece,Nea Demokratia,2020-04-09,remunerated_memberships,Μέλος του Διοικητικού συμβουλίου του Hellenic American University,,,0,0
Manon AUBRY,http://www.europarl.europa.eu/meps/en/197533,https://www.europarl.europa.eu/mepphoto/197533.jpg,1989-12-22,GUE-NGL,France,La France Insoumise,2019-07-02,previous_occupations,ResponsabledePlaidoyer- OXFAM,,,1001,5000
Manon AUBRY,http://www.europarl.europa.eu/meps/en/197533,https://www.europarl.europa.eu/mepphoto/197533.jpg,1989-12-22,GUE-NGL,France,La France Insoumise,2019-07-02,previous_occupations,Enseignante à Sciences po,,,1,499
Manon AUBRY,http://www.europarl.europa.eu/meps/en/197533,https://www.europarl.europa.eu/mepphoto/197533.jpg,1989-12-22,GUE-NGL,France,La France Insoumise,2019-07-02,remunerated_activities,Enseignante à Sciences po,http://www.sciencespo.fr/,Education,1,499
Margrete AUKEN,http://www.europarl.europa.eu/meps/en/28161,https://www.europarl.europa.eu/mepphoto/28161.jpg,1945-01-06,Greens–EFA,Denmark,Socialistisk Folkeparti,2019-07-02,previous_occupations,Medlem af Europa-Parlamentet,,,5001,10000
Petras AUŠTREVIČIUS,http://www.europarl.europa.eu/meps/en/124766,https://www.europarl.europa.eu/mepphoto/124766.jpg,1963-05-16,Renew,Lithuania,Lietuvos Respublikos liberalų sąjūdis,2019-07-02,previous_occupations,Europos Parlamento narys,,,5001,10000
Petras AUŠTREVIČIUS,http://www.europarl.europa.eu/meps/en/124766,https://www.europarl.europa.eu/mepphoto/124766.jpg,1963-05-16,Renew,Lithuania,Lietuvos Respublikos liberalų sąjūdis,2019-07-02,previous_occupations,VilniausUniversitetas; Ekonomikosfakultetas;Alumni Tarybos pirmininkas,,,0,0
Petras AUŠTREVIČIUS,http://www.europarl.europa.eu/meps/en/124766,https://www.europarl.europa.eu/mepphoto/124766.jpg,1963-05-16,Renew,Lithuania,Lietuvos Respublikos liberalų sąjūdis,2019-07-02,previous_occupations,Nevyriausvybinėorganizacija „Žmonėsužgyvūnus“Tarybos narys,,,0,0
Petras AUŠTREVIČIUS,http://www.europarl.europa.eu/meps/en/124766,https://www.europarl.europa.eu/mepphoto/124766.jpg,1963-05-16,Renew,Lithuania,Lietuvos Respublikos liberalų sąjūdis,2019-07-02,remunerated_memberships,Vilniaus Universitetas; Ekonomikos fakultetas; Alumni Tarybos pirmininkas,,,0,0
Petras AUŠTREVIČIUS,http://www.europarl.europa.eu/meps/en/124766,https://www.europarl.europa.eu/mepphoto/124766.jpg,1963-05-16,Renew,Lithuania,Lietuvos Respublikos liberalų sąjūdis,2019-07-02,remunerated_memberships,Nevyriausvybinėorganizacija „Žmonės už gyvūnus“ Tarybos narys,,,0,0
Carmen AVRAM,http://www.europarl.europa.eu/meps/en/197651,https://www.europarl.europa.eu/mepphoto/197651.jpg,1966-05-08,S&D,Romania,Partidul Social Democrat,2019-07-02,previous_occupations,Journalist,,,5001,10000
Carmen AVRAM,http://www.europarl.europa.eu/meps/en/197651,https://www.europarl.europa.eu/mepphoto/197651.jpg,1966-05-08,S&D,Romania,Partidul Social Democrat,2019-07-02,previous_occupations,Lecturer of Storytelling at IMA Bucharest,,,1,499
Carmen AVRAM,http://www.europarl.europa.eu/meps/en/197651,https://www.europarl.europa.eu/mepphoto/197651.jpg,1966-05-08,S&D,Romania,Partidul Social Democrat,2019-07-02,previous_occupations,PovestasiiAssociation; Bucharest,,,0,0
Carmen AVRAM,http://www.europarl.europa.eu/meps/en/197651,https://www.europarl.europa.eu/mepphoto/197651.jpg,1966-05-08,S&D,Romania,Partidul Social Democrat,2019-07-02,remunerated_memberships,Povestasii Association; Bucharest,,,0,0
Malik AZMANI,http://www.europarl.europa.eu/meps/en/197781,https://www.europarl.europa.eu/mepphoto/197781.jpg,1976-01-20,Renew,Netherlands,Volkspartij voor Vrijheid en Democratie,2019-07-02,previous_occupations,MP Tweede Kamerlid,,,5001,10000
Simona BALDASSARRE,http://www.europarl.europa.eu/meps/en/197789,https://www.europarl.europa.eu/mepphoto/197789.jpg,1970-11-12,ID,Italy,Lega,2019-07-02,previous_occupations,Libero professionista - medico (inclusaattivitàdiconzulenza medico-scientifica),,,5001,10000
Simona BALDASSARRE,http://www.europarl.europa.eu/meps/en/197789,https://www.europarl.europa.eu/mepphoto/197789.jpg,1970-11-12,ID,Italy,Lega,2019-07-02,remunerated_activities,Libero professionista - medico,,Healthcare,5001,10000
Marek Paweł BALT,http://www.europarl.europa.eu/meps/en/197495,https://www.europarl.europa.eu/mepphoto/197495.jpg,1973-04-08,S&D,Poland,Sojusz Lewicy Demokratycznej,2019-07-02,previous_occupations,GórnośląskiePrzedsiębiorstwo Wodociągów S,,,5001,10000
Marek Paweł BALT,http://www.europarl.europa.eu/meps/en/197495,https://www.europarl.europa.eu/mepphoto/197495.jpg,1973-04-08,S&D,Poland,Sojusz Lewicy Demokratycznej,2019-07-02,previous_occupations,Hala Sportowa Częstochowa Sp,,,500,1000
Marek Paweł BALT,http://www.europarl.europa.eu/meps/en/197495,https://www.europarl.europa.eu/mepphoto/197495.jpg,1973-04-08,S&D,Poland,Sojusz Lewicy Demokratycznej,2019-07-02,previous_occupations,Częstochowskie Przedsiębiorstwo Komunalne Sp,,,1001,5000
Marek Paweł BALT,http://www.europarl.europa.eu/meps/en/197495,https://www.europarl.europa.eu/mepphoto/197495.jpg,1973-04-08,S&D,Poland,Sojusz Lewicy Demokratycznej,2019-07-02,previous_occupations,Sejmik Województwa Śląskiego,,,500,1000
Jordan BARDELLA,http://www.europarl.europa.eu/meps/en/131580,https://www.europarl.europa.eu/mepphoto/131580.jpg,1995-09-13,ID,France,Rassemblement national,2019-07-02,previous_occupations,Conseillerrégionald'Île-de- France,,,1001,5000
Jordan BARDELLA,http://www.europarl.europa.eu/meps/en/131580,https://www.europarl.europa.eu/mepphoto/131580.jpg,1995-09-13,ID,France,Rassemblement national,2019-07-02,previous_occupations,Salarié - Permanent politique du Rassemblement National,,,1001,5000
Jordan BARDELLA,http://www.europarl.europa.eu/meps/en/131580,https://www.europarl.europa.eu/mepphoto/131580.jpg,1995-09-13,ID,France,Rassemblement national,2019-07-02,remunerated_memberships,Conseiller régional d'Île-de-France,,,0,0
Katarina BARLEY,http://www.europarl.europa.eu/meps/en/197433,https://www.europarl.europa.eu/mepphoto/197433.jpg,1968-11-19,S&D,Germany,Sozialdemokratische Partei Deutschlands,2019-07-02,previous_occupations,ZDF-Fernsehrat,,,1,499
Katarina BARLEY,http://www.europarl.europa.eu/meps/en/197433,https://www.europarl.europa.eu/mepphoto/197433.jpg,1968-11-19,S&D,Germany,Sozialdemokratische Partei Deutschlands,2019-07-02,previous_occupations,MitglieddesDeutschen Bundestages,,,10000,10000
Katarina BARLEY,http://www.europarl.europa.eu/meps/en/197433,https://www.europarl.europa.eu/mepphoto/197433.jpg,1968-11-19,S&D,Germany,Sozialdemokratische Partei Deutschlands,2019-07-02,previous_occupations,SPD Parteivorstand,,,10000,10000
Katarina BARLEY,http://www.europarl.europa.eu/meps/en/197433,https://www.europarl.europa.eu/mepphoto/197433.jpg,1968-11-19,S&D,Germany,Sozialdemokratische Partei Deutschlands,2019-07-02,previous_occupations,Ministerin,,,10000,10000
Katarina BARLEY,http://www.europarl.europa.eu/meps/en/197433,https://www.europarl.europa.eu/mepphoto/197433.jpg,1968-11-19,S&D,Germany,Sozialdemokratische Partei Deutschlands,2019-07-02,remunerated_memberships,Beiratsmitglied des Jacques Delors Institut - Berlin,,,0,0
Katarina BARLEY,http://www.europarl.europa.eu/meps/en/197433,https://www.europarl.europa.eu/mepphoto/197433.jpg,1968-11-19,S&D,Germany,Sozialdemokratische Partei Deutschlands,2019-07-02,remunerated_memberships,MitglieddesKuratoriumsdes Instituts für Europäische Politik e,,,0,0
Katarina BARLEY,http://www.europarl.europa.eu/meps/en/197433,https://www.europarl.europa.eu/mepphoto/197433.jpg,1968-11-19,S&D,Germany,Sozialdemokratische Partei Deutschlands,2019-07-02,remunerated_memberships,MitglieddesKuratoriumsder Stiftung Kick for Help,,,0,0
Katarina BARLEY,http://www.europarl.europa.eu/meps/en/197433,https://www.europarl.europa.eu/mepphoto/197433.jpg,1968-11-19,S&D,Germany,Sozialdemokratische Partei Deutschlands,2019-07-02,remunerated_memberships,Mitglied des Kuratoriums der Carlo- Schmid-Stiftung,,,0,0
Katarina BARLEY,http://www.europarl.europa.eu/meps/en/197433,https://www.europarl.europa.eu/mepphoto/197433.jpg,1968-11-19,S&D,Germany,Sozialdemokratische Partei Deutschlands,2019-07-02,remunerated_memberships,MitgliedderEuropa-Union Deutschland e,,,0,0
